Player_name,Date_of_Birth,Position,Age,Place_of_Birth,Nation,Grip,Youth_Team,Height_cm,Height_ft,Weight_kg,Weight_lbs,Awards,Player_link
Deniss Vilmans,2002-01-07 00:00:00,W,21,"Liepaja, LAT",Latvia,R,Zemgale,192,"6'4""",87,192 lbs,"{""2020-2021"": [""Latvia Silver Medal""], ""2021-2022"": [""Latvian Champion""], ""2022-2023"": [""Latvian Champion""]}",https://www.eliteprospects.com/player/476815/deniss-vilmans
Sebastian Wännström,1991-03-03 00:00:00,RW,32,"Gävle, SWE",Sweden,R,IK Huge,185,"6'1""",83,183 lbs,"{""2007-2008"": [""J20 SM Silver Medal""], ""2008-2009"": [""J20 SM Gold Medal""], ""2009-2010"": [""J20 SuperElit (North) Most Goals  (18)"", ""J20 SuperElit (North) Most Points  (33)"", ""J20 SuperElit (Overall) Most Goals  (30)"", ""J20 SuperElit (Overall) Most Points  (57)"", ""J20 SuperElit (Top) Most Goals  (12)"", ""J20 SuperElit (Top) Most Points  (24)"", ""J20 SM Silver Medal""], ""2011-2012"": [""Elitserien Champion""], ""2020-2021"": [""Liiga All-Star Team"", ""Liiga Most Goals (Aarne Honkavaara Trophy)  (33)"", ""Liiga Most Power Play Goals  (13)"", ""Liiga Player of the Month  (February)""]}",https://www.eliteprospects.com/player/9782/sebastian-wannstrom
Daniil Kolokoltsev,2002-01-01 00:00:00,D,21,"Ussuriysk, RUS",Russia,L,Primorie Ussuriysk,174,"5'9""",74,163 lbs,"{""2022-2023"": [""NMHL Champion""]}",https://www.eliteprospects.com/player/591424/daniil-kolokoltsev
Danila Palivko,2001-11-30 00:00:00,D,21,"Novopolotsk, BLR",Belarus,L,Khimik Novopolotsk,195,"6'5""",91,201 lbs,"{""2022-2023"": [""Belarus Silver Medal""]}",https://www.eliteprospects.com/player/567517/danila-palivko
Daniil Gutik,2001-08-31 00:00:00,LW,21,"Khabarovsk, RUS",Russia,R,Amur Khabarovsk,191,"6'3""",86,190 lbs,"{""2016-2017"": [""EYOF Gold Medal""], ""2018-2019"": [""Hlinka Gretzky Cup Bronze Medal"", ""MHL Champion""], ""2020-2021"": [""MHL Champion""], ""2022-2023"": [""KHL Rookie of the Week  (Jan. 16)""]}",https://www.eliteprospects.com/player/514155/daniil-gutik
Josh Kestner,1993-11-08 00:00:00,RW,29,"Huntsville, AL, USA",USA,R,-,185,"6'1""",82,181 lbs,"{""2013-2014"": [""GOJHL (Western) First All-Star Team""], ""2015-2016"": [""NCAA (WCHA) All-Academic Team""], ""2017-2018"": [""NCAA (WCHA) Second All-Star Team""], ""2018-2019"": [""ECHL Kelly Cup Champion""], ""2019-2020"": [""ECHL All-Star Game"", ""ECHL First All-Star Team"", ""ECHL Most Goals  (33)"", ""ECHL Most Points  (73)"", ""ECHL Most Valuable Player"", ""ECHL Player of the Week  (12/30-01/05)"", ""ECHL Player of the Week  (02/25-03/01)""], ""2020-2021"": [""Liiga All-Star Team"", ""Liiga Most Game-Winning Goals  (9)"", ""Liiga Silver Medal""]}",https://www.eliteprospects.com/player/153872/josh-kestner
Alexander Sychushkin,2001-07-11 00:00:00,RW,21,"Moskva, RUS",Russia,L,Severnaya Zvezda Moskva,187,"6'2""",84,185 lbs,{},https://www.eliteprospects.com/player/602553/alexander-sychushkin
Igor Tyutyunnikov,2003-01-15 00:00:00,LW,20,"Ryazan, RUS",Russia,L,Spartak Moskva,187,"6'2""",81,179 lbs,"{""2022-2023"": [""MHL Forward of the Week  (Jan. 16)""]}",https://www.eliteprospects.com/player/538829/igor-tyutyunnikov
Pengfei Han,1991-05-29 00:00:00,G,32,-,China,L,-,181,"5'11""",75,165 lbs,"{""2006-2007"": [""U18 WJC (D3) Silver Medal""], ""2021-2022"": [""World Championship (D2A) Gold Medal""]}",https://www.eliteprospects.com/player/90233/pengfei-han
Paris O'Brien,2000-04-15 00:00:00,G,23,"Coquitlam, BC, CAN","China
    
            / 
            Canada",L,Coquitlam MHA,191,"6'3""",84,185 lbs,"{""2021-2022"": [""World Championship (D2A) Best GAA  (1.00)"", ""World Championship (D2A) Best SVS%  (.956)"", ""World Championship (D2A) Gold Medal""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/477620/paris-o-brien
Zimeng Chen,1997-06-26 00:00:00,D,25,"Beijing, CHN",China,L,-,178,"5'10""",81,179 lbs,"{""2014-2015"": [""U18 WJC (D2B) Most Penalized Player  (45)""], ""2015-2016"": [""USPHL 18U Champion""], ""2021-2022"": [""World Championship (D2A) Gold Medal""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/375999/zimeng-chen
Colin Joe,1988-03-26 00:00:00,D,35,"Edmonton, AB, CAN","China
    
            / 
            Canada",L,SSAC Lions,184,"6'0""",84,185 lbs,"{""2002-2003"": [""AMBHL Top Defenseman""], ""2013-2014"": [""CIS University Cup Champion""], ""2016-2017"": [""ERSTE Liga Champion"", ""Hungarian Champion"", ""MOL League Champion""], ""2021-2022"": [""World Championship (D2A) Gold Medal""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/37235/colin-joe
Ty Schultz,1997-03-05 00:00:00,D,26,"New Westminster, BC, CAN","China
    
            / 
            Canada",R,-,185,"6'1""",91,201 lbs,"{""2012-2013"": [""BCEHL U18 All-Star Team""], ""2021-2022"": [""World Championship (D2A) Gold Medal""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/199400/ty-schultz
Ruinan Yan,2001-01-25 00:00:00,D,22,"Qiqihar, CHN",China,L,-,189,"6'2""",90,198 lbs,"{""2016-2017"": [""U18 WJC (D3A) Gold Medal""], ""2017-2018"": [""U20 WJC (D3) Silver Medal""], ""2018-2019"": [""U18 WJC (D2B) Silver Medal"", ""U18 WJC (D2B) Top Player on Team"", ""U20 WJC (D3) Gold Medal""], ""2019-2020"": [""U20 WJC (D2B) Bronze Medal""], ""2021-2022"": [""World Championship (D2A) Gold Medal""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/525980/ruinan-yan
Pengfei Zhang,1998-05-09 00:00:00,D,25,-,China,L,-,177,"5'10""",67,148 lbs,"{""2014-2015"": [""U20 WJC (D3) Gold Medal""], ""2016-2017"": [""U20 WJC (D3) Silver Medal"", ""World Championship (D2B) Gold Medal""], ""2017-2018"": [""U20 WJC (D3) Silver Medal"", ""World Championship (D2A) Top Player on Team""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/281642/pengfei-zhang
Mikhail Abramov,1998-12-16 00:00:00,F,24,"Neryungri, RUS",Russia,R,-,186,"6'1""",87,192 lbs,"{""2018-2019"": [""MHL All-Star Game""]}",https://www.eliteprospects.com/player/357661/mikhail-abramov
Jianing Guo,2000-04-26 00:00:00,F,23,"Harbin, CHN",China,R,-,177,"5'10""",77,170 lbs,"{""2016-2017"": [""U18 WJC (D3A) Best Plus/Minus  (+16)"", ""U18 WJC (D3A) Gold Medal"", ""U20 WJC (D3) Silver Medal""], ""2017-2018"": [""U20 WJC (D3) Silver Medal""], ""2018-2019"": [""U20 WJC (D3) Gold Medal""], ""2019-2020"": [""U20 WJC (D2B) Bronze Medal""], ""2021-2022"": [""World Championship (D2A) Gold Medal""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/435748/jianing-guo
Cliff Pu,1998-06-03 00:00:00,RW/C,25,"North York, ON, CAN",Canada,R,Toronto Marlboros MHA,188,"6'2""",84,185 lbs,"{""2013-2014"": [""OHL Cup Champion"", ""OHL Gold Cup Silver Medal""], ""2015-2016"": [""CHL Memorial Cup Champion"", ""OHL Champion""], ""2016-2017"": [""OHL Third All-Star Team""]}",https://www.eliteprospects.com/player/245616/cliff-pu
Xudong Xiang,1995-08-24 00:00:00,F,27,-,China,L,-,175,"5'9""",72,159 lbs,"{""2012-2013"": [""U18 WJC (D3A) Gold Medal"", ""U18 WJC (D3A) Most Assists  (6)"", ""U18 WJC (D3A) Most Points  (9)""], ""2014-2015"": [""U20 WJC (D3) Gold Medal"", ""World Championship (D2B) Gold Medal""], ""2016-2017"": [""World Championship (D2B) Gold Medal""]}",https://www.eliteprospects.com/player/182966/xudong-xiang
Juncheng Yan,2000-09-16 00:00:00,F,22,"Toronto, ON, CAN",China,L,-,180,"5'11""",82,181 lbs,"{""2018-2019"": [""U20 WJC (D3) Gold Medal"", ""U20 WJC (D3) Most Points  (20)"", ""U20 WJC (D3) Top Player on Team""], ""2019-2020"": [""U20 WJC (D2B) Bronze Medal""], ""2021-2022"": [""World Championship (D2A) Gold Medal"", ""World Championship (D2A) Most Goals  (4)""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/363694/juncheng-yan
Cheng Zhang,1994-12-29 00:00:00,F,28,-,China,R,-,172,"5'8""",77,170 lbs,"{""2009-2010"": [""U18 WJC (D3|A) Gold Medal""], ""2011-2012"": [""U18 WJC (D2B) Top Player on Team"", ""U20 WJC (D3) Best Forward"", ""U20 WJC (D3) Silver Medal""], ""2012-2013"": [""U20 WJC (D3) Gold Medal""], ""2013-2014"": [""U20 WJC (D2B) Top Player on Team""], ""2014-2015"": [""World Championship (D2B) Gold Medal""], ""2016-2017"": [""World Championship (D2B) Gold Medal""]}",https://www.eliteprospects.com/player/67628/cheng-zhang
Zesen Zhang,1996-12-19 00:00:00,F,26,"Harbin, CHN",China,R,-,176,"5'9""",65,143 lbs,"{""2012-2013"": [""U18 WJC (D3A) Gold Medal""], ""2013-2014"": [""U20 WJC (D2B) Most Penalized Player  (37)""], ""2014-2015"": [""U20 WJC (D3) Gold Medal""], ""2016-2017"": [""World Championship (D2B) Gold Medal""], ""2021-2022"": [""World Championship (D2A) Gold Medal""], ""2022-2023"": [""World Championship (D1B) Bronze Medal""]}",https://www.eliteprospects.com/player/182967/zesen-zhang
Peter Zhong,1998-07-30 00:00:00,LW,24,"Beijing, CHN","China
    
            / 
            USA",L,-,180,"5'11""",79,174 lbs,"{""2021-2022"": [""World Championship (D2A) Gold Medal""]}",https://www.eliteprospects.com/player/291008/peter-zhong
Nikita Yevseyev,2004-05-10 00:00:00,D,19,"Almetievsk, RUS",Russia,L,Neftyanik Almetievsk,186,"6'1""",85,187 lbs,"{""2022-2023"": [""KHL Rookie of the Week  (Oct. 31)""]}",https://www.eliteprospects.com/player/699960/nikita-yevseyev
Semyon Terekhov,2002-01-28 00:00:00,F,21,"Chelyabinsk, RUS",Russia,L,Traktor Chelyabinsk,188,"6'2""",80,176 lbs,"{""2017-2018"": [""Russia U16 Champion""]}",https://www.eliteprospects.com/player/588577/semyon-terekhov
Yaroslav Tsulygin,2004-07-22 00:00:00,D,18,"Ufa, RUS",Russia,R,Salavat Yulaev Ufa,182,"6'0""",71,157 lbs,{},https://www.eliteprospects.com/player/709064/yaroslav-tsulygin
Alexander Chmelevski,1999-06-09 00:00:00,C/RW,24,"Huntington Beach, CA, USA",USA,R,-,183,"6'0""",85,187 lbs,"{""2016-2017"": [""CHL Scholastic Player of the Year"", ""Ivan Hlinka Memorial Most Points  (10)"", ""OHL Scholastic Player of the Year (Bobby Smith Trophy)""], ""2018-2019"": [""OHL Top Academic Univ/College Player (Roger Neilson Award)"", ""U20 WJC Silver Medal""], ""2020-2021"": [""World Championship Bronze Medal""], ""2022-2023"": [""KHL Forward of the Week  (Jan. 9)""]}",https://www.eliteprospects.com/player/201447/alexander-chmelevski
Josh Ho-Sang,1996-01-22 00:00:00,RW,27,"Toronto, ON, CAN",Canada,R,Toronto Marlboros MHA,183,"6'0""",79,174 lbs,"{""2010-2011"": [""OHL Cup Champion""], ""2016-2017"": [""AHL Rookie of the Month  (February)""]}",https://www.eliteprospects.com/player/161290/josh-ho-sang
Alexander Figurin,2003-03-28 00:00:00,D,20,"Noginsk, RUS",Russia,L,Olimpiyets Balashikha,179,"5'10""",69,152 lbs,"{""2020-2021"": [""U18 WJC Silver Medal""]}",https://www.eliteprospects.com/player/527451/alexander-figurin
Alex Broadhurst,1993-03-07 00:00:00,C,30,"Orland Park, IL, USA",USA,L,-,180,"5'11""",82,181 lbs,"{""2011-2012"": [""USHL Clark Cup Champion"", ""USHL First All-Star Team""], ""2012-2013"": [""OHL Champion""], ""2015-2016"": [""AHL Calder Cup Champion""], ""2020-2021"": [""Liiga Bronze Medal""]}",https://www.eliteprospects.com/player/90896/alex-broadhurst
Ivan Miroshnichenko,2004-02-04 00:00:00,LW,19,"Ussuriysk, RUS",Russia,R,Buran Voronezh,185,"6'1""",88,194 lbs,"{""2019-2020"": [""YOG Best Plus/Minus  (13)"", ""YOG Gold Medal""], ""2020-2021"": [""U18 WJC Silver Medal""], ""2021-2022"": [""Hlinka Gretzky Cup Gold Medal""]}",https://www.eliteprospects.com/player/526255/ivan-miroshnichenko
Timur Mukhanov,2005-06-17 00:00:00,C,17,"Glazov, RUS",Russia,R,Progress Glazov,172,"5'8""",77,170 lbs,"{""2021-2022"": [""EYOF Bronze Medal""]}",https://www.eliteprospects.com/player/708561/timur-mukhanov
Gleb Trikozov,2004-08-12 00:00:00,LW,18,"Omsk, RUS",Russia,R,Avangard Omsk,186,"6'1""",87,192 lbs,"{""2021-2022"": [""Hlinka Gretzky Cup Gold Medal""]}",https://www.eliteprospects.com/player/690807/gleb-trikozov
Artyom Kashtanov,2004-12-09 00:00:00,F,18,"Rezh, RUS",Russia,L,Spartakovets Yekaterinburg,199,"6'6""",86,190 lbs,{},https://www.eliteprospects.com/player/709006/artyom-kashtanov
Yegor Kuimov,2003-03-09 00:00:00,F,20,"Serov, RUS",Russia,L,Metallurg Serov,185,"6'1""",81,179 lbs,{},https://www.eliteprospects.com/player/698897/yegor-kuimov
Kodie Curran,1989-12-18 00:00:00,D,33,"Calgary, AB, CAN",Canada,L,Midnapore MHA,188,"6'2""",91,201 lbs,"{""2009-2010"": [""AJHL Champion""], ""2013-2014"": [""CIS (West) First All-Star Team""], ""2014-2015"": [""Universiade Bronze Medal"", ""CIS (West) First All-Star Team""], ""2016-2017"": [""Danish Champion"", ""Danish League All-Star Team"", ""Danish League Most Goals by Defenseman  (10)"", ""Danish League Most Points by Defenseman  (33)""], ""2017-2018"": [""Norway Best Plus/Minus  (+51)"", ""Norway Player of the Year Award"", ""Norway Playoffs MVP"", ""Norwegian All-Star Team"", ""Norwegian Champion""], ""2018-2019"": [""SHL Most Goals by Defenseman  (12)""], ""2019-2020"": [""SHL Defenseman of the Year"", ""SHL Most Assists by Defenseman  (37)"", ""SHL Most Points by Defenseman  (49)"", ""SHL Most Points by Foreigner  (49)"", ""SHL Most Valuable Player"", ""SHL Most Valuable Player (Guldhj\u00e4lmen)""]}",https://www.eliteprospects.com/player/24432/kodie-curran
Colby Williams,1995-01-26 00:00:00,D,28,"Regina, SK, CAN",Canada,R,-,183,"6'0""",88,194 lbs,"{""2011-2012"": [""SMAAAHL First All-Star Team""], ""2014-2015"": [""WHL (East) Second All-Star Team""]}",https://www.eliteprospects.com/player/85035/colby-williams
Anton Berlyov,1993-11-23 00:00:00,C,29,"St. Petersburg, RUS",Russia,R,SKA-Petergof St. Petersburg,177,"5'10""",82,181 lbs,"{""2015-2016"": [""Romania Silver Medal""], ""2016-2017"": [""VHL Rookie of the Month  (February)""], ""2017-2018"": [""VHL Champion""], ""2018-2019"": [""VHL Forward of the Month  (November)""], ""2020-2021"": [""VHL Champion""]}",https://www.eliteprospects.com/player/211730/anton-berlyov
Prokhor Korbit,2002-05-28 00:00:00,F,21,"Podolsk, RUS",Russia,L,Vityaz Chekhov,190,"6'3""",83,183 lbs,{},https://www.eliteprospects.com/player/673317/prokhor-korbit
Michal Kristof,1993-10-11 00:00:00,C/LW,29,"Nitra, SVK",Slovakia,L,HC Nitra,176,"5'9""",72,159 lbs,"{""2012-2013"": [""U20 SM-liiga First All-Star Team"", ""U20 SM-liiga Player of the Month  (September)""], ""2013-2014"": [""Finland2 (Mestis) Most Assists by Rookie  (29)""], ""2015-2016"": [""Finland2 (Mestis) Silver Medal""], ""2017-2018"": [""Slovakian Extraliga Most Assists  (40)""], ""2018-2019"": [""Liiga Silver Medal""], ""2021-2022"": [""Olympic Bronze Medal""]}",https://www.eliteprospects.com/player/51191/michal-kristof
Anton Kislitsyn,1989-04-14 00:00:00,G,34,"Nizhnekamsk, RUS",Russia,L,Neftekhimik Nizhnekamsk,182,"6'0""",80,176 lbs,"{""2015-2016"": [""VHL Goaltender of the Month  (November)"", ""VHL Goaltender of the Month  (February)""]}",https://www.eliteprospects.com/player/77181/anton-kislitsyn
Yevgeni Kashnikov,2002-12-25 00:00:00,D,20,"Kursk, RUS",Russia,L,Severnaya Zvezda Moskva,194,"6'4""",89,196 lbs,{},https://www.eliteprospects.com/player/530466/yevgeni-kashnikov
Vladislav Leontyev,2000-06-06 00:00:00,D,23,"Saratov, RUS",Russia,L,Kristall Saratov,192,"6'4""",98,216 lbs,"{""2017-2018"": [""Russia U18 Champion""]}",https://www.eliteprospects.com/player/398163/vladislav-leontyev
Andrei Belozyorov,1996-04-27 00:00:00,LW,27,"Chelyabinsk, RUS",Russia,R,Mechel Chelyabinsk,181,"5'11""",94,207 lbs,"{""2014-2015"": [""MHL B All-Star Game"", ""MHL B Forward of the Month  (February)""], ""2015-2016"": [""MHL B Forward of the Month  (October)""], ""2021-2022"": [""VHL Forward of the Month  (October)""]}",https://www.eliteprospects.com/player/250348/andrei-belozyorov
Anthony Camara,1993-09-04 00:00:00,LW/RW,29,"Toronto, ON, CAN",Canada,L,Greater Toronto MHA,184,"6'0""",89,196 lbs,"{""2012-2013"": [""OHL Most Penalized Player Playoffs  (42)"", ""OHL Third All-Star Team"", ""U20 WJC Most Penalized Player  (31)""]}",https://www.eliteprospects.com/player/45561/anthony-camara
Kirill Ustimenko,1999-01-29 00:00:00,G,24,"Gomel, BLR","Russia
    
            / 
            Belarus",L,DYUSSH-5 Gomel,191,"6'3""",85,187 lbs,"{""2016-2017"": [""MHL Best SVS%  (.938)"", ""U18 WJC Bronze Medal""], ""2017-2018"": [""MHL All-Star Game"", ""MHL Goaltender of the Month  (October, West)""], ""2018-2019"": [""MHL Goaltender of the Month  (January, West)""], ""2019-2020"": [""ECHL Goaltender of the Month  (January)""]}",https://www.eliteprospects.com/player/326697/kirill-ustimenko
Robert Hamilton,1994-03-31 00:00:00,D,29,"Calgary, AB, CAN",Canada,L,-,183,"6'0""",88,194 lbs,"{""2011-2012"": [""AJHL (South) All-Rookie Team""]}",https://www.eliteprospects.com/player/104854/robert-hamilton
Cam Lee,1997-02-18 00:00:00,D,26,"Ferguson's Cove, NS, CAN",Canada,L,-,183,"6'0""",84,185 lbs,"{""2015-2016"": [""USHL Third All-Star Team""]}",https://www.eliteprospects.com/player/234791/cam-lee
Yelisei Minayev,2001-04-22 00:00:00,D/C,22,"Tatsinskaya, RUS",Russia,L,Lokomotiv-2004 Yaroslavl,191,"6'3""",88,194 lbs,{},https://www.eliteprospects.com/player/514176/yelisei-minayev
Jan Drozg,1999-04-01 00:00:00,LW,24,"Maribor, SLO",Slovenia,R,-,188,"6'2""",79,174 lbs,"{""2014-2015"": [""EBJL Most Assists  (31)"", ""EBJL Most Goals  (47)"", ""EBJL Most Points  (78)"", ""U18 WJC (D1B) Silver Medal""], ""2015-2016"": [""J18 SM Silver Medal"", ""U18 WJC (D1B) Best Face-Off Percentage  (71.64%)"", ""U18 WJC (D1B) Best Forward"", ""U18 WJC (D1B) Top Player on Team""], ""2016-2017"": [""U18 WJC (D1B) Best Face-Off Percentage  (83.33%)"", ""U18 WJC (D1B) Best Forward"", ""U18 WJC (D1B) Gold Medal"", ""U18 WJC (D1B) Most Assists  (8)"", ""U18 WJC (D1B) Most Points  (13)"", ""U18 WJC (D1B) Top Player on Team"", ""U20 WJC (D1B) Bronze Medal""], ""2017-2018"": [""U20 WJC (D1B) Bronze Medal"", ""U20 WJC (D1B) Top Player on Team""], ""2018-2019"": [""U20 WJC (D1B) Best Forward"", ""U20 WJC (D1B) Gold Medal"", ""U20 WJC (D1B) Most Assists  (8)"", ""U20 WJC (D1B) Most Points  (12)"", ""U20 WJC (D1B) Top Player on Team"", ""World Championship (D1A) Best Plus/Minus  (+7)"", ""World Championship (D1A) Most Points  (7)""], ""2020-2021"": [""AlpsHL Champion""]}",https://www.eliteprospects.com/player/265944/jan-drozg
Yaroslav Likhachyov,2001-09-02 00:00:00,LW,21,"Yaroslavl, RUS",Russia,R,Lokomotiv-2004 Yaroslavl,181,"5'11""",80,176 lbs,"{""2016-2017"": [""EYOF Gold Medal""], ""2018-2019"": [""Hlinka Gretzky Cup Bronze Medal"", ""U18 WJC Silver Medal""], ""2022-2023"": [""KHL Rookie of the Month  (October)"", ""KHL Rookie of the Week  (Sep. 19)""]}",https://www.eliteprospects.com/player/514171/yaroslav-likhachyov
Jesse Graham,1994-05-13 00:00:00,D,29,"Oshawa, ON, CAN",Canada,R,Toronto Young Nationals,185,"6'1""",84,185 lbs,"{""2010-2011"": [""OHL First All-Rookie Team"", ""U17 WHC Gold Medal""]}",https://www.eliteprospects.com/player/92681/jesse-graham
Nelson Nogier,1996-05-27 00:00:00,D,27,"Saskatoon, SK, CAN",Canada,R,Clavet MHA,191,"6'3""",94,207 lbs,"{""2011-2012"": [""SMAAAHL Champion""], ""2013-2014"": [""WHL Scholastic Player of the Year (Daryl K. Seaman Trophy)""]}",https://www.eliteprospects.com/player/120646/nelson-nogier
Emil Nurgaliyev,1996-04-20 00:00:00,D,27,"Abai (South Kazakhstan), KAZ","Kazakhstan
    
            / 
            Russia",L,Salavat Yulaev Ufa,183,"6'0""",80,176 lbs,"{""2018-2019"": [""VHL Champion"", ""VHL Playoffs Clinching Goal""], ""2020-2021"": [""Kazakhstan Champion""], ""2021-2022"": [""Kazakhstan Champion""], ""2022-2023"": [""Kazakhstan Defenseman of the Month  (October)""]}",https://www.eliteprospects.com/player/265509/emil-nurgaliyev
Alexander Borisevich,1998-07-22 00:00:00,C,24,"Karaganda, KAZ",Kazakhstan,R,Yunost Karaganda,168,"5'6""",61,134 lbs,"{""2015-2016"": [""U18 WJC (D1A) Bronze Medal""], ""2017-2018"": [""U20 WJC (D1A) Gold Medal""], ""2018-2019"": [""VHL Champion""], ""2020-2021"": [""Kazakhstan Champion"", ""Kazakhstan Cup Best Forward""], ""2021-2022"": [""Kazakhstan Champion""], ""2022-2023"": [""Kazakhstan Forward of the Month  (October)""]}",https://www.eliteprospects.com/player/347501/alexander-borisevich
Jeremy Bracco,1997-03-17 00:00:00,LW/RW,26,"Freeport, NY, USA","USA
    
            / 
            Canada",R,-,180,"5'11""",89,196 lbs,"{""2012-2013"": [""AtJHL Rookie of the Year""], ""2013-2014"": [""U17 WHC Gold Medal"", ""U17 WHC Most Assists  (8)""], ""2014-2015"": [""U18 WJC Gold Medal"", ""U18 WJC Most Assists  (10)""], ""2015-2016"": [""NCAA (Hockey East) Regular Season Champion""], ""2016-2017"": [""CHL Memorial Cup Champion"", ""U20 WJC Gold Medal""], ""2017-2018"": [""AHL Calder Cup Champion""], ""2018-2019"": [""AHL First All-Star Team"", ""AHL Playoffs Most Assists  (12)""]}",https://www.eliteprospects.com/player/197800/jeremy-bracco
Dias Guseinov,2001-05-30 00:00:00,F,22,"Astana, KAZ",Kazakhstan,L,Barys Astana,184,"6'0""",70,154 lbs,"{""2018-2019"": [""U18 WJC (D1A) Most Points  (9)"", ""U18 WJC (D1A) Silver Medal""], ""2021-2022"": [""Kazakhstan Young Player of the Month  (November)""]}",https://www.eliteprospects.com/player/557723/dias-guseinov
